line	text
6	"بس اوعي يكون قلبك خفيف لأن الطرقات وعرة و المنعطفات صعبه، ححاول اسوق علي مهلي، قالها بجفاء دون النظر اليها.
"
7	"قالت حور: شكرا علشان حذرتني بس مقدميش غير اني استحمل معنديش حل تاني
"
8	"دون أن تنظر الجواب أضافت: هو صحيح القصر معزول خالص عن البلد
"
9	"قال: ايوة واعتقد مش حتتأقلمي مع الوضع بسرعة الهدوء هناك قاتل و انت واخده علي دوشة القاهرة بس شكلك موافقه علي شرط ده علشان كده جيتي هنا.
"
10	"نظرة حور لمحدثها دون أن تفهم ماذا يقصد
"
11	"جاسر: ومافيش داعي تتظاهري بالبراءة و اكيد عارفه قصدي كويس
"
12	"لهجته اللاذعه شات تفكيرها، ففضلت الصمت بينما اهتم جاسر بالقيادة، وبدون شك كان ينظر بفراغ صبر ان يصل إلى منزله ليتخلص باسرع وقت من هذه المهمة التي اوكلته بها جدته..
"
13	"فكرت وهي تراقب وجه العابس بصفات أهل الصعيد المشهورين بكبرياءهم و عصبيتهم. وأنهم شعب مضياف واجتماعي لكنهم في اكتر الأحيان يميلون العزله و التمتع بحياة الريف علي ضجيج المدن هل ينطبق هذا الوصف علي جاسر؟ الانه قدي معظم حياته بأمريكا و يمتلك الطبع الغربي و الشرقي أيضا هل هو يحمل صفات اهل الصعيد من غيره و عصبية، ولا صفات اهل الغرب من التحرر. عمتا هو بجفافه شبه الدب الشرس،.
"
14	"قطع شروها صوته وهو يقول: خلاص مفاضلش كتير قالها وهو يغير السرعه كي يسلك طريق ملتويا.
"
15	"قالت الين بصوت يأس: إذا اضطريت لاي سبب ارجع القاهرة لازم افكر كتير قبل ما ارجع من طريق ده تاني.
"
16	"قالت لنفسها وهي تحبس أنفاسها. ربنا يستر من اللي جاي علشان لو مرتحتش في الشغل مش عارفه حرجع تاني الزاي الطريق بجد صعب جدااا انا ايه اللي عملتو في نفسي ده كان فين عقلي ساعتها
"
17	"قررت قطع الصمت دا وقالت
"
18	"شكل الحياه هنا صعبه جدااا.
"
19	"قال جاسر لو تقصدي علي حياة الناس هنا، فعلا هي قاسية جدااا وارتسمت ابتسامة احتقار من زاوية شايفه، بس متقلقيش حياتك هنا حتكون سهلة جداا خاصة وأن جدتي فكرت في كل حاجة علشان تريحك حتيعيش ملكة هنا ثم أضاف بنفس الاحتقار.
"
20	"أحست حور باحقد من خلاله نظرة الكره التي رمقها بيها. يبدو أنه مستعد داءما لاذلالها. او أبعادها عن جدته. تذكرت كلام فادي. أنه شغلها حيكون قليل و الاجر عالي.
"
21	"كلام جاسر أكد كلام فادي، انتابها احساس أنهم يخفيان عنها شيئا ما. ليه مدام فضيلة محتاج لها ماهي ممكن تجيب دكتورها الخاص في اي لحظة
"
22	"الحكاية فيها سىر
"
23	"سألته حور مستفسرا. : هو صاحبك فادي قالك علي سبب اني جيت هنا
"
24	"اجاب جاسر باشمءزاز: اكيد.
"
25	"ارت أن تسأله هو قاله اية. لكنه ذاد من سرعة السيارة وتخطي عدده سيارات ثم انعطف في طريق فرعي.
"
26	"قال جاسر: اووف وصلنا أخيرنا
"
27	"بعد دقائق اوقف السيارة أمام قصر كبير، أطلق زمور سيارته. في ممر مظلل بالاشجار.
"
28	"أحست حور بضيف في صدرها، يبدو أنه غير مرغوب فيها هنا. أنها تجهل ما قد يكون قاله فادي لصديقة. ولن تتفاجأ بأن يكون فادي خانها للمرة التانية واتهمها أنها هي اللي تركته بعد أن جذبها المال الذي سوف تقدمة لها مدام فاضيلة...
"
29	"نزلت حور أمام بوابة قصر كبير وكانت مبهرة بروعة البناء الضخم كان القصر يتكون من طابقين ولكن بمساحة هاءلة كبيرة جدااا مقسم أجنحة فكانت الجده تقيم في الجناح الشرقي. جاسر يقيم في الجناح البحري
"
30	"وعم جاسر و مرات عمة في الجناح الغربي و اولاد عمامة في حجر منفصلة عن بعضها
"
31	"استقبلتها الجده قبول حافل بالترحاب و الموده والحب فهي تحب حور
"
32	"ارتاحت حور بعد ترحيب الجده بيها فشعرت ببعض الاطمئنان.
"
33	"قالت الجدة: مرحب بيكي يا حور نورتي قصر الانصاري
"
34	"روحي جناحك ترتاحي دلوق و عشية حعرفك علي أهل القصر كلتاهم.
"
35	"اومأت حور برأسها دليل علي موافقتها
"
36	"ندهت الجده علي الخادمة هنية: يا هنية
"
37	"هنية نعمين يا ست الحاچة
"
38	"الجده: وصلي الدكتورة للچناح الغربي و شوفي كل طلبتها و معيزاش حد يدايقها اظن فهمانبي مليح يا هنية.
"
39	"هنية: حاضر ياسنتا ترتاحي انتي بس و كل كلامك أوامر اتفضلي معايا يا ست الدكتورة
"
40	"ذهبت حور وهي خائفة من المجهول الذي ينتظرها
"
41	"دخلت الجناح و كان عبارة حجرتين واحدة نوم و التانية فيها انترية صغير و حمام خاص الحجرة.
"
42	"و في المساء الكل اتجمع علي العشا
"
43	"دخلت حور حجرة الطعام لقيت الكل متجمع حول المائده يجلس جاسر على كرسي الذي يترأس المائدة وبجانب عمه فريد الانصاري، وأمام عمة زوجته تحية التهامي، وبجانبهم والديهم ماجد وامجد و هم في سن الواحدة العشرون من عمرهم توأم، و أختهم تجلس علي الجانب الآخر من الماءدة
"
44	"هي تكون داليا نصار،.
"
45	"وعلي رأس الماءدة من الجهة الأخرى تجلس الجده فاضيلة فهي كبيرة العائلة، وبيدها زمام الأمور كلها و من بعده جاسر حفيدها.
"
46	"ألقت حور تحية المساء علي كل الجالسين
"
47	"حور: مساء الخير
"
48	"ردت الجدة: يسعد مساكي يا دكتورة اتفضلي يا بنيتي اتعشي وبعدين اعرفك علي العيلة
"
49	"جلست حور بجانب الجده وبداءت في الاكل
"
50	"ما أن رأها ولاد عمة حتى أطلق امجد صافرة اعجاب،
"
51	"كان جاسر مسلط نظرة علي الطبق أمامه ولم يرفعها ما أن سمع صوت الصافرة، رفع عينه وصدم.
"
52	"امتلاءت عينه بغضب شديد حيث كانت تجلس حور و شعرها واصل لمنتصف ظهرها بلونه الأحمر الغجري و تردي بنطال من الجنز وبلوزة بلون الفيروز وكأنها منفصلة خصيصا للون عينيها الفيروزي.
"
53	"نظر جاسر. لا امجد بغضب، نظر امجد الطبق أمامه و لم ينطق بكلمة..
"
54	"اما داليا فكانت نظرات غيرة وحقد في عينيها
"
55	"الجده: احب اعرفكم علي دكتورة حور هي اللي حتاخد بالها مني ومن مواعيد الدوا بتاعتي لازم الكل هنا يحترمها لأن حور ضيفني انا و زعلها من زعلي.
"
56	"رد فريد: اهلا بيكي يا بنيتي واسطينا بس خال بالك من الحاچة زين انتي خابرة هي عندينا كيف احنا ملناش بركه غيرها.
"
57	"حور بأدب شديد: الحاجة فاضيلة في عنيا
"
58	"ردت داليا بغيظ: بس متهيجلي أن مواعيد دوا دي عاد من اختصاص ممرضة مهياش مستهله يعني داكتوة و من البندر، محنا أهنئ عندينا بنتا كتير تقدر تاخد
"
59	"بلها من دوا الحاچة و لا اية عاد يا واد عمي!
"
60	"رد جاسر بغضب شديد: داااليا خبر ايه عاد چدتي جالت أنها ضيفيتها يبقي الكل اهنيه علي السمع و الطاع و كلام ده معجلوش تاني عاد.
"
61	"اني شبعت وانتي يا دكتورة خلصي وأكل وعاوزك في قوضة مكتبي.
"
62	"قام جاسر و دخل غرفة المكتب
"
63	"قامت وراه حور شكرا ياجماعة علي العشا انا شبعت
"
64	"و الجده: بس انتي يابنتي مكلتيش حاجة
"
65	"حور: الحمدلله يا حجة انا حروح اشوف استاذ جاسىر عاوزني في اية
"
66	"خبطط الباب المكتب سمعت صوت بالداخل اتفضل
"
67	"دخلت حور و قفلت الباب
"
68	"خير يا ستاذ جاسر حضرتك علوني في اية.
"
69	"مسكها جاسر من أيدها بقوة بصي بقي شغل بنات البندر ده ميتعملش هنا و الزفت اللي انتي لابساه ده ميتلبس تاني فاهمة، ولازم تعرفي كويس انتي غير مرغوب بيكي في القصر ده، بس علشان خاطر جدتي متمسكة بيكي لكن عليا انا، مش طايق ابص في وشك واحدة انتهازية وطماعة...
"
