line	text	word_order	CODA
13038	في	7	في
13038	خطر	8	خطر
13038	واعدائها	9	واعدائها
13038	زادو	10	زادوا
13038	من	11	من
13038	دلوقتي	12	دلوقتي
13038	امال	13	امال
13038	لما	14	لما
13038	تكبر	15	تكبر
13038	شوية	16	شوية
13038	هتعمل	17	هتعمل
13038	ايه	18	ايه
311	ابااي	1	ابااي
311	انت	2	انت
311	عن	3	عن
311	جد	4	جد
311	مش	5	مش
311	خابر	6	خابر
311	انا	7	انا
311	ايه	8	ايه
311	ع	9	ع
311	ليه	10	ليه
311	اناهو	11	انا
311	NULL	12	هو
311	مش	13	مش
311	اليله	14	الليلة
311	ليله	15	ليله
311	دخلتك	16	دخلتك
311	عاد	17	عاد
21469	إيه	1	إيه
21469	العندليبي	2	العندليبي
21469	ده	3	ده
21469	أنت	4	أنت
21469	بتتريأ	5	بتتريأ
21469	صح	6	صح
2514	امين	1	امين
2514	ياحبيبى	2	يا
2514	NULL	3	حبيبي
2514	امال	4	امال
2514	الحاجة	5	الحجة
2514	خديجة	6	خديجة
2514	فين	7	فين
2514	وسارة	8	وسارة
2514	مجبتهاش	9	ما
2514	NULL	10	جبتهاش
2514	معاك	11	معاك
2514	ليه	12	ليه
12989	ملكيش	1	مالكيش
12989	وكل	2	وكل
12989	يالا	3	يلا
12989	برا	4	برا
12989	من	5	من
12989	هنا	6	هنا
23452	يارب	1	يا رب
10289	قاعدة	1	قاعدة
10289	مع	2	مع
10289	يوسف	3	يوسف
25861	يلا	1	يلا
25861	بقا	2	بقى
25861	طيب	3	طيب
25861	عشان	4	عشان
25861	تدوقى	5	تذوقي
25861	عمايل	6	عمايل
25861	ايديا	7	ايديّ
22372	أباه	1	أباه
22372	كيف	2	كيف
22372	ده	3	ده
22372	لاذمن	4	لازماًً
22372	نأكل	5	نأكل
22372	لجمة	6	لقمة
22372	مع	7	مع
22372	بعضينا	8	بعضينا
10800	هات	1	هات
10800	اى	2	اي
10800	فلوس	3	فلوس
10800	معاك	4	معاك
10800	اى	5	اي
10800	حاجة	6	حاجة
19429	لسة	1	لسه
19429	في	2	فيه
19429	اتجوزك	3	اتجوزك
19429	وهطلع	4	وهاطلع
19429	جدع	5	جدع
19429	مش	6	مش
19429	كيف	7	كيف
19429	ابوكى	8	ابوكي
19429	واهملك	9	واهملك
19429	واسيب	10	واسيب
19429	الخلج	11	الخلق
19429	يحكى	12	يحكي
19429	ويتحاكى	13	ويتحاكى
19429	عنيكى	14	عنيكي
19429	كيف	15	كيف
19429	NULL	16	ما
19429	ماحوصل	17	حُصل
19429	مع	18	مع
19429	عمتى	19	عمتي
16324	طه	1	طه
16324	لما	2	لما
16324	نسمع	3	نسمع
16324	منها	4	منها
16324	الأول	5	الأول
16324	مش	6	مش
16324	يمكن	7	يمكن
16324	اللي	8	اللي
16324	كلمك	9	كلمك
16324	دا	10	دا
16324	قصده	11	قصده
16324	يوقعنا	12	يوقعنا
16324	و	13	NULL
16324	خلاص	14	وخلاص
22221	فبعتنا	1	فبعتنا
22221	الرائد	2	الرائد
22221	سلمى	3	سلمى
22221	وأشتغلت	4	وأشتغلت
22221	سكرتيرة	5	سكرتيرة
22221	عند	6	عند
22221	حسين	7	حسين
22221	المنصورى	8	المنصوري
1836	ياااه	1	ياه
1836	حاسس	2	حاسس
1836	ان	3	ان
1836	بقالي	4	بقالي
1836	سنتين	5	سنتين
1836	بعيد	6	بعيد
1836	عن	7	عن
1836	مصر	8	مصر
1836	مش	9	مش
1836	شهرين	10	شهرين
6232	لازم	1	لازم
6232	زين	2	زين
6232	يخضع	3	يخضع
6232	لعملية	4	لعملية
6232	بس	5	بس
6232	لازم	6	لازم
6232	تكون	7	تكون
6232	في	8	في
6232	القاهرة	9	القاهرة
6232	ولازم	10	ولازم
6232	في	11	في
6232	اسرع	12	اسرع
6232	وقت	13	وقت
38526	و	1	NULL
38526	الله	2	والله
38526	ما	3	ما
38526	كان	4	كان
38526	قصدى	5	قصدي
38526	هى	6	هي
38526	ظهرت	7	ظهرت
38526	قدامى	8	قدامي
38526	فجأة	9	فجأة
38526	الظاهر	10	الظاهر
38526	كانت	11	كانت
38526	خارجة	12	خارجة
38526	من	13	من
38526	عشتها	14	عشتها
38526	دى	15	دي
38526	و	16	NULL
38526	مخدتش	17	ما
38526	NULL	18	خدتش
38526	بالها	19	بالها
38526	و	20	NULL
38526	هى	21	هي
38526	بتعدى	22	بتعدي
38526	الطريق	23	الطريق
35998	اوعي	1	اوعي
35998	تخافي	2	تخافي
35998	يا	3	يا
35998	بدور	4	بدور
35998	طول	5	طول
35998	ما	6	ما
35998	منتصر	7	منتصر
35998	معاك	8	معاكي
35998	اوعي	9	اوعي
35998	تخافي	10	تخافي
35998	منه	11	منه
35998	أبدا	12	ابدا
45400	بس	1	بس
45400	اهم	2	اهم
45400	حاجة	3	حاجة
34933	يا	1	يا
34933	سماح	2	سماح
34933	أني	3	أني
34933	لا	4	لا
34933	عاوز	5	عاوز
34933	واد	6	ولد
34933	ولا	7	ولا
34933	عفريت	8	عفريت
34933	ازرج	9	ازرق
34933	أني	10	أني
34933	عايز	11	عايز
34933	راحتك	12	راحتك
34933	أنت	13	انتي
34933	والبنات	14	والبنات
34933	غير	15	غير
34933	كده	16	كده
34933	كل	17	كل
34933	اللي	18	اللي
34933	بياي	19	بياجي
34933	بتاع	20	بتاع
34933	ربنا	21	ربنا
34933	ملناش	22	مالناش
34933	فيه	23	فيه
40561	ولما	1	ولما
40561	هي	2	هي
40561	بنت	3	بنت
40561	اصول	4	اصول
40561	اوي	5	اوي
40561	كده	6	كده
40561	ماجتش	7	ما
40561	NULL	8	جتش
40561	معاك	9	معاك
40561	ليه	10	ليه
40561	بقى	11	بقى
29099	كيف	1	كيف
29099	يعنى	2	يعني
45293	في	1	في
45293	العناية	2	العناية
45293	المركزة	3	المركزة
45293	رقم	4	رقم
45293	15	5	15
13132	نام	1	نام
13132	الله	2	الله
13132	يهديك	3	يهديك
13132	يا	4	يا
13132	حازم	5	حازم
13132	نام	6	نام
12092	ايه	1	ايه
12092	اللي	2	اللي
12092	عملتو	3	عملتوا
12092	دا	4	ده
14098	ربنا	1	ربنا
14098	يرحمهم	2	يرحمهم
14098	يابتى	3	يا
14098	NULL	4	بتي
14098	عايزاكى	5	عايزاكي
14098	تعتبرينى	6	تعتبريني
14098	كيف	7	كيف
14098	أمك	8	أمك
14098	بظبط	9	بالظبط
13861	شكلك	1	شكلك
13861	هتطلع	2	هتطلع
13861	شقى	3	شقي
13861	زى	4	زي
13861	ما	5	ما
13861	خالتك	6	خالتك
13861	هدى	7	هدى
13861	بتقول	8	بتقول
31082	دنيا	1	دنيا
31082	حبيبتي	2	حبيبتي
31082	فوقي	3	فوقي
31082	دنيا	4	دنيا
23727	غلبا	1	غالباً
23727	كلكم	2	كلكم
23727	قرأتم	3	قرأتم
23727	الاقتباسات	4	الاقتباسات
23727	الطويلة	5	الطويلة
23727	من	6	من
23727	الجزء	7	الجزء
23727	الرابع	8	الرابع
23727	والتي	9	والتي
23727	تعتبر	10	تعتبر
23727	كمقدمة	11	كمقدمة
23727	أو	12	أو
23727	تمهيد	13	تمهيد
23727	له	14	له
23727	لذا	15	لذا
23727	للذين	16	للذين
23727	لم	17	لم
23727	يقرؤوا	18	يقرؤوا
23727	تلك	19	تلك
23727	الاقتباسات	20	الاقتباسات
23727	المقدمة	21	المقدمة
23727	يرجى	22	يرجى
23727	قراءتها	23	قراءتها
23727	أولا	24	أولا
23727	من	25	من
23727	هنا	26	هنا
17964	خلي	1	خلي
17964	الحكم	2	الحكم
17964	للجمهور	3	للجمهور
17964	بعد	4	بعد
17964	المشاهدة	5	المشاهدة
17964	يا	6	يا
17964	متر	7	متر
21492	بس	1	بس
21492	هو	2	هو
21492	يرضى	3	يرضى
21492	و	4	NULL
21492	يدينى	5	ويديني
21492	فرصتى	6	فرصتي
13753	زينة	1	زينة
13753	كانت	2	كانت
13753	الجلب	3	القلب
13753	وشريكة	4	وشريكة
13753	عمري	5	عمري
13753	كله	6	كله
13753	لكن	7	لكن
13753	العشج	8	العشق
13753	اللي	9	اللي
13753	كان	10	كان
13753	لبدور	11	لبدور
13753	كان	12	كان
13753	حاة	13	حاجة
13753	تانية	14	تانية
13753	حاة	15	حاجة
13753	رباني	16	رباني
13753	لا	17	لا
13753	لك	18	لك
13753	يد	19	يد
13753	فيها	20	فيها
13753	ولا	21	ولا
13753	تعرف	22	تعرف
13753	لها	23	لها
13753	سبب	24	سبب
13753	عاشجها	25	عاشقها
13753	على	26	على
13753	كل	27	كل
13753	حال	28	حال
13753	وبكل	29	وبكل
13753	طريجة	30	طريقة
13753	روحك	31	روحك
13753	معلجة	32	معلقة
13753	لا	33	لا
13753	عارف	34	عارف
13753	تفر	35	تفر
13753	منها	36	منها
13753	ولا	37	ولا
13753	عارف	38	عارف
13753	تفارجها	39	تفارقها
13753	ولا	40	ولا
13753	ناوية	41	ناوية
13753	هي	42	هي
13753	تفارجك	43	تفارقك
13753	كان	44	كان
13753	موتها	45	موتها
13753	وع	46	وعلى
13753	ربنا	47	ربنا
13753	ما	48	ما
13753	يدوجه	49	يذوقه
13753	لحد	50	لحد
13753	هانت	51	هانت
13753	عليا	52	عليّ
13753	الدنيا	53	الدنيا
13753	كلها	54	كلها
13753	من	55	من
13753	بعدها	56	بعدها
13753	ولولا	57	ولولا
13753	خالك	58	خالك
13753	اللي	59	اللي
13753	كان	60	كان
13753	لحمة	61	لحمة
13753	حمرا	62	حمرا
13753	لا	63	لا
13753	كنت	64	كنت
13753	عشت	65	عشت
13753	ولا	66	ولا
13753	صلبت	67	صلبت
13753	طولي	68	طولي
13753	ولا	69	ولا
13753	بجيت	70	بقيت
13753	زكريا	71	زكريا
13753	اللي	72	اللي
13753	أنت	73	أنت
13753	وعياله	74	وعياله
13753	دلوجت	75	دولقت
4032	بتخبط	1	بتخبط
4032	عالباب	2	على
4032	NULL	3	الباب
4032	ليه	4	ليه
4032	عايز	5	عايز
4032	ايه	6	ايه
4032	يازفت	7	يا
4032	NULL	8	زفت
4771	قومي	1	قومي
4771	يا	2	يا
4771	بت	3	بت
4771	الفرح	4	الفرح
4771	فاضل	5	فاضل
4771	عليه	6	عليه
4771	كام	7	كام
4771	ساعة	8	ساعة
2279	ولا	1	ولا
2279	انا	2	انا
2279	و	3	NULL
2279	اهدا	4	واهدا
2279	بقا	5	بقى
2279	عشان	6	عشان
2279	الزنانة	7	الزنانة
2279	دي	8	دي
2279	داخلة	9	داخلة
2279	علينا	10	علينا
2279	هي	11	هي
2279	و	12	NULL
2279	صحبتها	13	وصاحبتها
27622	كويس	1	كويس
19577	استنى	1	استني
19577	ياشغف	2	يا
19577	NULL	3	شغف
19577	مفيش	4	مافيش
19577	داعى	5	داعي
46978	نبض	1	نبض
39365	انتي	1	انتي
39365	هتستعبطي	2	هتستعبطي
39365	ازاي	3	ازاي
39365	تكلميه	4	تكلميه
39365	واحنا	5	واحنا
39365	لسه	6	لسه
39365	بنقول	7	بنقول
39365	اننا	8	اننا
39365	شاكين	9	شاكين
39365	فيه	10	فيه
17894	فال	1	فال
17894	الله	2	الله
17894	ولا	3	ولا
17894	فالك	4	فالك
17894	يا	5	يا
17894	شيخة	6	شيخة
17894	هترجع	7	هترجع
17894	زي	8	زي
17894	الفل	9	الفل
17894	قولي	10	قولي
17894	يا	11	يا
17894	رب	12	رب
27692	بس	1	بس
27692	همس	2	همس
27692	لسه	3	لسه
27692	مكملتش	4	ما
27692	NULL	5	كملتش
27692	سنه	6	سنة
27692	يا	7	يا
27692	جدتى	8	جدتي
27692	الناس	9	الناس
27692	هتقول	10	هتقول
27692	أيه	11	ايه
39138	المشكلة	1	المشكلة
39138	مش	2	مش
39138	ف	3	في
39138	الجراية	4	القراية
39138	يا	5	يا
39138	بيه	6	بيه
39138	المشكلة	7	المشكلة
39138	إني	8	إني
39138	مشيفش	9	ما
39138	NULL	10	شوفش
39138	عشان	11	عشان
39138	أجرا	12	أقرا
8504	لا	1	لا
24193	انا	1	انا
24193	اسف	2	اسف
24193	حقك	3	حقك
24193	عليا	4	عليا
24193	يا	5	يا
24193	كبيرة	6	كبيرة
11185	كلمه	1	كلمة
11185	وقولتها	2	وقولتها
11185	مش	3	مش
11185	هعادها	4	هاعيدها
11185	تاني	5	تاني
11185	اياكي	6	اياكي
11185	تتصلي	7	تتصلي
11185	بيها	8	بيها
11185	او	9	او
11185	هيا	10	هي
11185	تتصل	11	تتصل
11185	بيكي	12	بيكي
11185	فاهمه	13	فاهمة
18052	إنت	1	إنت
18052	حد	2	حد
18052	جميل	3	جميل
18052	أوي	4	أوي
18052	يا	5	يا
18052	يزن	6	يزن
18052	وتستاهل	7	وتستاهل
18052	أحلا	8	أحلى
18052	حاجة	9	حاجة
18052	في	10	في
18052	الدنيا	11	الدنيا
18052	كلها	12	كلها
13441	هاري	1	هاري
13441	عرفت	2	عرفت
13441	مكان	3	مكان
13441	اللورد	4	اللورد
13441	فرودو	5	فرودو
23091	بيه	1	بيه
23091	مين	2	مين
33224	روح	1	روح
33224	نايمه	2	نايمة
33224	مع	3	مع
33224	ماما	4	ماما
8463	هكدب	1	هاكذب
8463	ليه	2	ليه
8463	يعني	3	يعني
32683	في	1	فيه
32683	ايه	2	ايه
32683	الشده	3	الشدة
32683	مش	4	مش
32683	نافعه	5	نافعة
32683	معاكى	6	معاكي
6442	خلاص	1	خلاص
6442	يا	2	يا
6442	ماهر	3	ماهر
6442	مسامحك	4	مسامحك
6442	و	5	NULL
6442	ربنا	6	وربنا
6442	يسامحنا	7	يسامحنا
6442	كلنا	8	كلنا
31414	لان	1	لان
31414	نظرتك	2	نظرتك
31414	ضيقة	3	ضيقة
31414	لانك	4	لانك
31414	لسة	5	لسة
31414	بتحب	6	بتحب
31414	سارة	7	سارة
31414	يا	8	يا
31414	جاسر	9	جاسر
7394	ياسين	1	ياسين
7394	زهرة	2	زهرة
7394	اختك	3	اختك
7394	فين	4	فين
4003	عايز	1	عايز
4003	نصيحتي	2	نصيحتي
11082	الطلاج	1	الطلاق
11082	الا	2	اللي
11082	واهبة	3	واهبة
11082	بيتحدت	4	بيتحدث
11082	عنه	5	عنه
11082	الكلام	6	الكلام
11082	ده	7	ده
11082	صوح	8	صُح
30402	أرجوك	1	أرجوك
30402	إتفضل	2	إتفضل
30402	أقعد	3	أقعد
30402	واديني	4	واديني
30402	مهله	5	مهلة
30402	ربع	6	ربع
30402	ساعة	7	ساعة
30402	بس	8	بس
30402	وأنا	9	وأنا
30402	هقلب	10	هاقلب
30402	فيها	11	فيها
30402	المكتب	12	المكتب
30402	على	13	على
30402	الشيكات	14	الشيكات
30402	وأكيد	15	وأكيد
30402	هلاقيهم	16	هلاقيهم
7626	قولتى	1	قولتي
7626	إيه	2	إيه
35622	علجى	1	علقي
35622	عالشاى	2	على
35622	NULL	3	الشاي
35622	يابت	4	يا
35622	NULL	5	بت
35622	وهاتيه	6	وهاتيه
35622	ورايه	7	ورايّ
35622	انا	8	انا
35622	واخوكى	9	واخوكي
35622	في	10	في
35622	اؤضته	11	اوضته
33290	لاااه	1	لا
33290	كيف	2	كيف
33290	تجولى	3	تقولي
33290	كده	4	كده
33290	اتوحشتك	5	اتوحشتك
33290	جوى	6	قوي
33290	يا	7	يا
33290	بت	8	بت
33290	بس	9	بس
33290	غيبت	10	غيبت
33290	و	11	NULL
33290	جيت	12	وجيت
33290	على	13	على
33290	شوجة	14	شوقة
33290	عشان	15	عشان
33290	اجيب	16	اجيب
33290	لك	17	لك
33290	دى	18	دي
23402	يونس	1	يونس
23402	بن	2	بن
23402	الحا	3	الحاج
23402	حامد	4	حامد
23402	الحناوي	5	الحناوي
50909	ماتروحش	1	ما
50909	NULL	2	تروحش
50909	لوحدك	3	لوحدك
50909	احنا	4	احنا
50909	نلم	5	نلم
50909	شباب	6	شباب
50909	العيله	7	العيلة
50909	كلها	8	كلها
50909	ونعملها	9	ونعملها
50909	حرب	10	حرب
50909	مع	11	مع
50909	العمده	12	العمدة
50909	وناسه	13	وناسه
50909	لو	14	لو
50909	مارجعش	15	ما
50909	NULL	16	رجعش
50909	البنته	17	البنتة
50909	واحنا	18	واحنا
50909	عيلتنا	19	عيلتنا
50909	كبيره	20	كبيرة
1232	هو	1	هو
1232	فعلا	2	فعلا
1232	ياخساره	3	يا
1232	NULL	4	خسارة
1232	وياخساره	5	ويا
1232	NULL	6	خسارة
1232	اوي	7	اوي
1232	كمان	8	كمان
1232	انك	9	انك
1232	عمي	10	عمي
1232	حاجه	11	حاجة
1232	تعر	12	تعر
1232	يااخي	13	يا
1232	NULL	14	اخي
32637	اوكى	1	اوكي
32637	ماشى	2	ماشي
32637	بس	3	بس
32637	ينفع	4	ينفع
32637	اروح	5	اروح
32637	المطبخ	6	المطبخ
32637	اشرب	7	اشرب
32637	علشان	8	علشان
32637	عطشان	9	عطشان
32637	اوى	10	اوي
17659	دى	1	دي
17659	انى	2	أني
17659	متأكد	3	متأكد
17659	منيها	4	منيها
17659	الله	5	الله
17659	يكون	6	يكون
17659	ف	7	في
17659	عونه	8	عونه
17659	بس	9	بس
17659	يستاهل	10	يستاهل
17659	المحروج	11	المحروق
17659	هو	12	هو
17659	اللى	13	اللي
17659	ابه	14	جابه
17659	لروحه	15	لروحه
30432	شكرا	1	شكرا
17002	ياما	1	يا
17002	NULL	2	اما
17002	حذرناها	3	حذرناها
17002	من	4	من
17002	الواد	5	الولد
17002	حينش	6	حينش
17002	ده	7	ده
17002	و	8	NULL
17002	ابوها	9	وابوها
17002	مكنش	10	ما
17002	NULL	11	كانش
17002	راضى	12	راضي
17002	بيه	13	بيه
17002	قبل	14	قبل
17002	ما	15	ما
17002	يقول	16	يقول
17002	عليها	17	عليها
17002	السمرىو	18	السمرىو
17002	برضة	19	برضه
17002	رجعت	20	رجعت
17002	له	21	له
17002	تانىربنا	22	تاني
17002	NULL	23	ربنا
17002	يسترها	24	يسترها
17002	على	25	على
